"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.9906710694184,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","2007",3.06019310926009,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","2008",3.22866860743238,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","2009",3.15529069281511,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","2010",2.98499951257191,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","2011",3.28053698169991,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","2012",3.15831590212196,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","2013",3.36148376218342,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","2014",3.49523579784888,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","2015",3.39211445682512,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","2016",3.61486952881653,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","2017",3.46317730329673,
"BRICS","CROPYIELD","WHEAT","TONNE_HA","A","2018",3.49291128603347,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","1995",4.66722726565572,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","1996",4.45759321278374,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","1997",4.2657627046343,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","1998",4.65540579035449,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","1999",4.40550189365818,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","2000",4.54253705406743,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","2001",4.02191373004377,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","2002",4.19228066050251,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","2003",4.62197594919474,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","2004",4.72533047128962,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","2005",4.86304014142797,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","2006",4.12629231458512,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","2007",4.35471473240608,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","2008",4.82574356912905,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","2009",3.37114337154664,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","2010",4.56614433387216,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","2011",3.81550667217044,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","2012",4.07276185871171,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","2013",3.84161523998391,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","2014",4.79296000203189,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","2015",3.7003587285428,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","2016",3.70940606039743,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","2017",4.06757493047718,
"NOR","CROPYIELD","WHEAT","TONNE_HA","A","2018",4.08791280512957,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","1995",6.18627450373895,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","1996",7.03283463005805,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","1997",6.25573376115175,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","1998",6.19386367949909,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","1999",5.27078159058952,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","2000",5.96294701757764,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","2001",5.53286495524048,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","2002",5.69139859467628,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","2003",5.07411656293496,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","2004",6.16207983881072,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","2005",5.78833734862139,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","2006",5.8550773844725,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","2007",6.03943127703364,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","2008",6.07228862114352,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","2009",6.10664606760751,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","2010",5.83902811713952,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","2011",6.391465376073,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","2012",5.86732678083609,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","2013",5.44733221999075,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","2014",6.43202572417688,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","2015",6.22606651088669,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","2016",6.22606651088669,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","2017",6.23215068307972,
"CHE","CROPYIELD","WHEAT","TONNE_HA","A","2018",6.23408289719127,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","1995",4.70594265373476,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","1996",4.96926831374106,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","1997",4.78909821466913,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","1998",5.13061911872363,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","1999",4.97025804193764,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","2000",4.93747742556856,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","2001",4.76013983264797,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","2002",4.94523284913722,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","2003",4.51490374301686,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","2004",5.60958807441841,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","2005",5.10592285504481,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","2006",5.08858450067408,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","2007",4.83959566431227,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","2008",5.69685556254888,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","2009",5.41839314282621,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","2010",5.28987190671426,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","2011",5.33167266579599,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","2012",5.20216649947109,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","2013",5.60144144743827,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","2014",5.89010044384474,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","2015",6.02763890536781,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","2016",5.37116020210726,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","2017",5.76259630114019,
"EU28","CROPYIELD","WHEAT","TONNE_HA","A","2018",5.80247073408511,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","1995",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","1996",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","1997",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","1998",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","1999",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","2000",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","2001",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","2002",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","2003",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","2004",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","2005",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","2006",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","2007",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","2008",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","2009",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","2010",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","2011",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","2012",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","2013",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","2014",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","2015",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","2016",1,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","2017",1.036045190737,
"HTI","CROPYIELD","WHEAT","TONNE_HA","A","2018",1.056471761334,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","1995",3.025000095367,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","1996",2.283950567245,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","1997",1.397590398788,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","1998",1.802325606346,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","1999",0.453125,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2000",1.5,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2001",2,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2002",2.38666677475,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2003",2.67142868042,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2004",1.828571438789,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2005",2.680000066757,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2006",2.095238208771,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2007",2.271428585052,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2008",1.519999980927,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2009",2.216666698456,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2010",1.866666674614,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2011",1.876923084259,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2012",2.907692193985,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2013",2.533333301544,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2014",1.5,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2015",2.58333325386,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2016",2.41666674614,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2017",2.33482614802,
"ISR","CROPYIELD","WHEAT","TONNE_HA","A","2018",2.369583837586,
